"MSI / "/ 66 490 ₽/"Ноутбук Intel Core i5 9300H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/DOS"
"Honor / "//"Ноутбук AMD Ryzen 5 3500U/8 ГБ/512 Гб/14''/1920x1080/AMD Radeon Vega 8/Windows"
"Huawei / "/ 56 990 ₽/"Ноутбук AMD Ryzen 5 4500U/8 ГБ/512 Гб/14''/1920x1080/AMD Radeon RX Vega 6/Windows"
"Huawei / "/ 56 990 ₽/"Ноутбук AMD Ryzen 5 4500U/8 ГБ/512 Гб/15.6''/1920x1080/AMD Radeon RX Vega 6/Windows"
"Asus / "/ 52 191 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"Asus / "/ 62 991 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows"
"Echips / "/ 43 009 ₽/"Ноутбук Intel Core i5 5257U/8 ГБ/256 Гб/15.6""/1920x1080/Intel HD Graphics 6000/Windows"
"Asus / "/ 73 091 ₽/"Ноутбук Intel Core i5 8265U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"
"Huawei / "/ 66 490 ₽/"Ноутбук AMD Ryzen 5 3500U/16 ГБ/512 Гб/13""/2160x1440/AMD Radeon Vega 8/Windows"
"Asus / "/ 43 191 ₽/"Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/14''/1920x1080/Intel HD Graphics 520/Windows"
"MSI / "/ 237 591 ₽/"Ноутбук Intel Core i7 10875H/32 ГБ/1024 Гб/15.6''/3840x2160/NVIDIA GeForce RTX 2080 Super Max-Q/Windows"
"Echips / "/ 39 881 ₽/"Ноутбук Intel Core i5 5257U/8 ГБ/128 Гб/15.6""/1920 x 1080/Intel HD Graphics 6000/Windows"
"MSI / "/ 200 190 ₽/"Ноутбук Intel Core i7 10870H/32 ГБ/1024 Гб/15.6""/1920 x 1080/NVIDIA GeForce RTX 3070 Max-Q/Windows"
"Asus / "/ 112 331 ₽/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"
"Huawei / "/ 66 490 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"
"Asus / "/ 54 510 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"lenovo / "/ 50 313 ₽/"Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/Intel UHD Graphics/DOS"
"Huawei / "/ 123 490 ₽/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/13.9''/3000x2000/NVIDIA GeForce MX250/Windows"
"MSI / "/ 79 040 ₽/"Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows"
"Acer / "/ 57 611 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"
"MSI / "/ 191 391 ₽/"Ноутбук Intel Core i7 10875H/16 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2080 Super Max-Q/Windows"
"MSI / "/ 106 241 ₽/"Ноутбук 512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1660Ti/Windows"
"Asus / "/ 92 127 ₽/"Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics 620/Windows"
"Asus / "/ 73 911 ₽/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"
"Asus / "/ 84 541 ₽/"Ноутбук 16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"
"lenovo / "/ 73 695 ₽/"Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows"
"MSI / "/ 76 491 ₽/"Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows"
"MSI / "/ 67 851 ₽/"Ноутбук Intel Core i5 9300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows"
"lenovo / "/ 76 851 ₽/"Ноутбук Intel Core i5 9300H/8 ГБ/1000 Гб/128 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650/DOS"
"lenovo / "/ 88 340 ₽/"Ноутбук Intel Core i5 1035G4/16 ГБ/1024 Гб/14''/1920 x 1080/Intel Iris Plus Graphics/Windows"
"lenovo / "/ 70 081 ₽/"Ноутбук Intel Core i5 9300HF/8 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650/DOS"
"Acer / "/ 68 791 ₽/"Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"
"Asus / "/ 77 340 ₽/"Ноутбук Intel Core i7 1065G7/8 ГБ/512 Гб/13.3''/1920x1080/Intel Iris Plus Graphics/Windows"
"Acer / "/ 50 692 ₽/"Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"MSI / "/ 78 840 ₽/"Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650/Windows"
"Asus / "/ 55 171 ₽/"Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"MSI / "/ 78 080 ₽/"Ноутбук Intel Core i5 1135G7/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce MX450/Windows"
"MSI / "/ 71 750 ₽/"Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"
"MSI / "/ 74 791 ₽/"Ноутбук 8 ГБ/512 Гб/15.6''/1920x1080/AMD Radeon RX 5500M/Windows"
"Asus / "/ 65 851 ₽/"Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows"
"Acer / "/ 151 641 ₽/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"Acer / "/ 60 891 ₽/"Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"lenovo / "/ 76 551 ₽/"Ноутбук Intel Core i5 1135G7/16 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX450/Windows"
"MSI / "/ 54 860 ₽/"Ноутбук AMD Ryzen 5 4500U/8 ГБ/256 Гб/14''/1920x1080/AMD Radeon Graphics/Windows"
"Acer / "/ 46 971 ₽/"Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"
"MSI / "/ 113 367 ₽/"Ноутбук Intel Core i7/16 ГБ/1024 Гб/14''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows"
"Acer / "/ 58 870 ₽/"Ноутбук 8 ГБ/256 Гб/14''/1920x1080/AMD Radeon Graphics/Windows"
"lenovo / "/ 93 090 ₽/"Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/14''/1920x1080/Intel Iris Plus Graphics/Windows"
"MSI / "/ 91 070 ₽/"Ноутбук Intel Core i7 10750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows"
"Asus / "/ 118 671 ₽/"Ноутбук Intel Core i5 8300H/16 ГБ/1000 Гб/128 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2060/Windows"
"MSI / "/ 110 592 ₽/"Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti Max-Q/Windows"
"lenovo / "/ 120 141 ₽/"Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/3840x2160/Intel Iris Plus Graphics/Windows"
"Acer / "/ 55 920 ₽/"Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/15.6/1920x1080/NVIDIA GeForce MX330/Windows"
